item-name	item-description	listing-id	seller-sku	price	quantity	open-date	image-url	item-is-marketplace	product-id-type	zshop-shipping-fee	item-note	item-condition	zshop-category1	zshop-browse-path	zshop-storefront-feature	asin1	asin2	asin3	will-ship-internationally	expedited-shipping	zshop-boldface	product-id	bid-for-featured-placement	add-delete	pending-quantity	fulfillment-channel	Business Price	Quantity Price Type	Quantity Lower Bound 1	Quantity Price 1	Quantity Lower Bound 2	Quantity Price 2	Quantity Lower Bound 3	Quantity Price 3	Quantity Lower Bound 4	Quantity Price 4	Quantity Lower Bound 5	Quantity Price 5	optional-payment-type-exclusion	merchant-shipping-group	Progressive Price Type	Progressive Lower Bound 1	Progressive Price 1	Progressive Lower Bound 2	Progressive Price 2	Progressive Lower Bound 3	Progressive Price 3	maximum-retail-price
TREE MAISON CORONATING HOMES Vastu Blue Color Tape | Size - 3 Inch | Length- 10 Feet (Approx) | Vastu Remedy for Toilet | Main Door Entrance | Tape Remedy | Pack of 1	Based on direction and vastu consultant suggestions, choose the appropriate color tape (i.e Blue, Green, Yellow, Red, White ) . Vastu tape is a type of adhesive tape that is used in Vastu Shastra, a traditional Hindu system of architecture that seeks to harmonize buildings with the natural environment. In order to balance the affected zone, color tapes are pasted on the floor or on the skirting along the floor. Just like medical science, starts with accurate diagnosis of the problem. Color tape technique used to remove vastu faults in a building. Overall, Vastu tape is an interesting concept that is rooted in traditional Hindu beliefs about energy and balance in the environment.	0724B47HZV6	3INCH-BLUE-VNYL-TAPE	199	28	2024-07-24 17:57:32 IST		y	1			11				B0DB2DZ57L						B0DB2DZ57L			0	DEFAULT	199.0													Template								499.0
TREE MAISON CORONATING HOMES Vastu Copper Pyramid Energy Plate | 3 Inch | Set of 3 |Vastu Correction Pyramids for Home, Office & Shop | Vastu Shastra Remedies for Positive Energy	Transform your living or working space with this set of 3 Vastu Pyramid Energy Plates – a powerful Vastu correction tool designed to harmonize energy imbalances. Based on ancient Vastu Shastra principles, each square plate contains 9 pyramids that act as neutralizing negative influences and enhancing the flow of positive energy.	0825FKNV0AN	3INCH-COPPER-9PYRAMID-PLATE-ST-3	1499	19	2025-08-25 16:26:26 IST		y	1			11				B0FNN4QBCV						B0FNN4QBCV			0	DEFAULT	1497.0													Template								1999.0
TREE MAISON CORONATING HOMES Vastu Copper Pyramid Energy Plate | 3 Inch | Set of 9 |Vastu Correction Pyramids for Home, Office & Shop | Vastu Shastra Remedies for Positive Energy	Transform your living or working space with this set of 9 Vastu Pyramid Energy Plates – a powerful Vastu correction tool designed to harmonize energy imbalances. Based on ancient Vastu Shastra principles, each square plate contains 9 pyramids that act as neutralizing negative influences and enhancing the flow of positive energy.	0825FKE6DIT	3INCH-COPPER-9PYRAMID-PLATE-ST-9	4999	5	2025-08-25 16:26:27 IST		y	1			11				B0FNN7KSW5						B0FNN7KSW5			0	DEFAULT	4997.0													Template								5999.0
TREE MAISON CORONATING HOMES Vastu Round Iron Stud | Vastu Remedy| Vastu Stud Remedy | 3-Inch | Pack of 6	Vastu Iron Round Stud Represents Space Element. Vastu stud is used to balance energy of Space element. It can also be used in a area which is falling short due to cut. Note:-Product color may not be exactly same as shown in the images. Take advice from your vastu expert prior using the stud.	0215FFA5HSP	3INCH-IRON-STUD-SET-6	349		2025-02-15 11:47:56 IST		y	1			11				B0DXBL22T2						B0DXBL22T2				AMAZON_IN	348.0													Template								999.0
TREE MAISON CORONATING HOMES Vastu Round Iron Stud | Vastu Remedy| Vastu Stud Remedy | 3-Inch | Pack of 9	Vastu Iron Round Stud Represents Space Element. Vastu stud is used to balance energy of Space element. It can also be used in a area which is falling short due to cut. Note:-Product color may not be exactly same as shown in the images. Take advice from your vastu expert prior using the stud.	0215FFHRPOW	3INCH-IRON-STUD-SET-9	399		2025-02-15 11:47:56 IST		y	1			11				B0DXB44JTZ						B0DXB44JTZ				AMAZON_IN	398.0													Template								999.0
TREE MAISON CORONATING HOMES Vastu Round Aluminium Stud | Vastu Remedy| Vastu Stud Remedy | 3-Inch | Pack of 3	Vastu Aluminum Round Stud Represents Water Element. Vastu stud is used to balance energy of Water element. It can also be used in a area which is falling short due to cut. Note:-Product color may not be exactly same as shown in the images. Take advice from your vastu expert prior using the stud.	0215FFF3IGO	3INCH-ROUND-ALUMINIUM-STUD-SET-3	299		2025-02-15 11:47:56 IST		y	1			11				B0DXB7PFTT						B0DXB7PFTT				AMAZON_IN	299.0													Template								999.0
TREE MAISON CORONATING HOMES Vastu 3 Layer Blue Pyramid | Plastic Moulded Multi-Layer Plastic Pyramid | Vastu Remedy for Home & Office | Pack of 1	TREE MAISON CORONATING HOMES Presents Vastu Plastic Pyramids With Plastic Plates in EVERY color this PLASTIC Pyramid Vastu Remedy. Pyramid increases the energy of any area 108 times. High Quality and Effective Vastu Pyramid Yantra for Vastu remedies for home and office. Vastu pyramid has been used as a remedy for Vastu defects and benefits of Vastu pyramid yantra are that Vastu dosh defects are been removed from home or office. Vastu Pyramid is a powerful yantra pyramid with Combination of 4 sides Vastu yantras. Placement of Vastu Yantra can be done at a place where there is Vastu defect	0830ZYNIF7Z	3LAYER-PLASTIC-PYRAMID-BLUE	299		2022-08-30 17:57:13 IST		y	1			11				B0BCGSMYY7						B0BCGSMYY7				AMAZON_IN	299.0													Template								499.0
TREE MAISON CORONATING HOMES Vastu 3 Layer Green Pyramid | Plastic Moulded Multi-Layer Plastic Pyramid | Vastu Remedy for Home & Office | Pack of 1	TREE MAISON CORONATING HOMES Presents Vastu Plastic Pyramids With Plastic Plates in EVERY color this PLASTIC Pyramid Vastu Remedy. Pyramid increases the energy of any area 108 times. High Quality and Effective Vastu Pyramid Yantra for Vastu remedies for home and office. Vastu pyramid has been used as a remedy for Vastu defects and benefits of Vastu pyramid yantra are that Vastu dosh defects are been removed from home or office. Vastu Pyramid is a powerful yantra pyramid with Combination of 4 sides Vastu yantras. Placement of Vastu Yantra can be done at a place where there is Vastu defect.	0830ZYN9G0E	3LAYER-PLASTIC-PYRAMID-GREEN	299		2022-08-30 17:57:13 IST		y	1			11				B0BCGQTRZF						B0BCGQTRZF				AMAZON_IN	299.0													Template								499.0
TREE MAISON CORONATING HOMES Vastu 3 Layer Plastic Red Pyramid | Vastu Remedy | Moulded Multi-Layer Pyramid | Pack of 1	TREE MAISON CORONATING HOMES Presents Vastu Plastic Pyramids With Plastic Plates in EVERY color this PLASTIC Pyramid Vastu Remedy. Pyramid increases the energy of any area 108 times. High Quality and Effective Vastu Pyramid Yantra for Vastu remedies for home and office. Vastu pyramid has been used as a remedy for Vastu defects and benefits of Vastu pyramid yantra are that Vastu dosh defects are been removed from home or office. Vastu Pyramid is a powerful yantra pyramid with Combination of 4 sides Vastu yantras. Placement of Vastu Yantra can be done at a place where there is Vastu defect	0830ZYQ3HO0	3LAYER-PLASTIC-PYRAMID-RED	299		2022-08-30 17:57:13 IST		y	1			11				B0BCGNYM2Z						B0BCGNYM2Z				AMAZON_IN	299.0													Template								499.0
TREE MAISON CORONATING HOMES Vastu 3 Layer Pyramid | Plastic Pyramid Remedy for Home & Office | Color - White	TREE MAISON CORONATING HOMES Presents Vastu Plastic Pyramids With Plastic Plates in EVERY color this PLASTIC Pyramid Vastu Remedy. Pyramid increases the energy of any area 108 times. High Quality and Effective Vastu Pyramid Yantra for Vastu remedies for home and office. Vastu pyramid has been used as a remedy for Vastu defects and benefits of Vastu pyramid yantra are that Vastu dosh defects are been removed from home or office. Vastu Pyramid is a powerful yantra pyramid with Combination of 4 sides Vastu yantras. Placement of Vastu Yantra can be done at a place where there is Vastu defect	0830ZYJWCKJ	3LAYER-PLASTIC-PYRAMID-WHITE	279		2022-08-30 17:57:13 IST		y	1			11				B0BCGSZ8W3						B0BCGSZ8W3				AMAZON_IN	278.0													Template								499.0
TREE MAISON CORONATING HOMES Vastu 3 Layer Pyramid | Plastic Moulded Multi-Layer Plastic Pyramid Vastu Remedy for Home and Office (Yellow) | Pack of 1	TREE MAISON CORONATING HOMES Presents Vastu Plastic Pyramids With Plastic Plates in EVERY color this PLASTIC Pyramid Vastu Remedy. Pyramid increases the energy of any area 108 times. High Quality and Effective Vastu Pyramid Yantra for Vastu remedies for home and office. Vastu pyramid has been used as a remedy for Vastu defects and benefits of Vastu pyramid yantra are that Vastu dosh defects are been removed from home or office. Vastu Pyramid is a powerful yantra pyramid with Combination of 4 sides Vastu yantras. Placement of Vastu Yantra can be done at a place where there is Vastu defect	0830ZYO17O0	3LAYER-PLASTIC-PYRAMID-YELLOW	299		2022-08-30 17:57:13 IST		y	1			11				B0BCGS4F28						B0BCGS4F28				AMAZON_IN	299.0													Template								499.0
TREE MAISON CORONATING HOMES Vastu Helix Brass (Shree) | Vastu Helix (North-West) | Main Door Entrance & Toilet Dosh Correction | Vastu Dosh Nivaran Remedies (4-inch) | Pack of 1		0927FCNC059	4''-BRASS-SHREE-HELIX	499	20	2025-09-27 12:53:02 IST		y	1			11				B09YNLD9D9						B09YNLD9D9			0	DEFAULT														Template								599.0
TREE MAISON CORONATING HOMES Red Horse | Size - 4 Inch | Vastu Two Running Horses | Decorative Showpiece for Home and Office		0927FCOHZTG	4''-RED-HORSE	329	97	2025-09-27 12:51:25 IST		y	1			11				B0DWN947RJ						B0DWN947RJ			0	DEFAULT														Template								599.0
TREE MAISON CORONATING HOMES Vastu Copper Star Helix | Size- 4 Inch | for Main Entrance, Home-Kitchen & Bedroom Remedy for Vastu Dosh Vastu Shastra Remedies | South-East/SSE Direction | Pack of 1		0927FCSP8OV	4''-STAR-HELIX-COPPER	499	10	2025-09-27 13:48:11 IST		y	1			11				B0CNTLRLV7						B0CNTLRLV7			0	DEFAULT														Template								599.0
TREEMAISON Big White Vastu Tape For Vastu Dosh/Vastu Correction For Bathroom And Entrance (Color -White, Size - 4 Inch) 25 Meter Approx.Self Adhesive Tape Floor Tape(Pack Of 1)		0927FBYQQGC	4''-WHITE-TAPE	229	96	2025-09-27 12:33:17 IST		y	1			11				B08W46LZNC						B08W46LZNC			0	DEFAULT														Template								599.0
BRONGS Crystal Seven Chakra Pencil |Height - 4 to 5 Inch| Chakra Balancing Energy Generator | Reiki Crystal Pencil for Meditation, Aura Cleansing & Spiritual Practices | Home Decor & Gift |	Elevate your spiritual practice with this Natural Healing Crystal Pencil, a powerful tool designed for energy work, chakra balancing, and meditation. Each pencil wand is handcrafted from genuine crystal and polished to perfection, featuring a pointed tip that helps direct and amplify energy flow.	0606FMZYO9X	4-5-IN-7-CHAKRA-PENCIL-BR	499	10	2025-06-06 17:48:43 IST		y	1			11				B0FC6TT2M8						B0FC6TT2M8			0	DEFAULT	517.0													Template								598.0
BRONGS Crystal Labradorite Pencil |Height - 4 to 5 Inch| Chakra Balancing Energy Generator | Reiki Crystal Pencil for Meditation, Aura Cleansing & Spiritual Practices | Home Decor & Gift |	Elevate your spiritual practice with this Natural Healing Crystal Pencil, a powerful tool designed for energy work, chakra balancing, and meditation. Each pencil wand is handcrafted from genuine crystal and polished to perfection, featuring a pointed tip that helps direct and amplify energy flow.	0606FN03TC5	4-5-IN-LABRADORITE-PENCIL-BR	399	10	2025-06-06 17:48:41 IST		y	1			11				B0FC6RMFKM						B0FC6RMFKM			0	DEFAULT	417.0													Template								478.0
BRONGS Crystal Larvokite Pencil |Height - 4 to 5 Inch| Chakra Balancing Energy Generator | Reiki Crystal Pencil for Meditation, Aura Cleansing & Spiritual Practices | Home Decor & Gift |	Elevate your spiritual practice with this Natural Healing Crystal Pencil, a powerful tool designed for energy work, chakra balancing, and meditation. Each pencil wand is handcrafted from genuine crystal and polished to perfection, featuring a pointed tip that helps direct and amplify energy flow.	0606FMY5FP8	4-5-IN-LARVOKITE-PENCIL-BR	349	10	2025-06-06 17:48:37 IST		y	1			11				B0FC6SFVQ3						B0FC6SFVQ3			0	DEFAULT	367.0													Template								418.0
BRONGS Crystal Malchite Pencil |Height - 4 to 5 Inch| Chakra Balancing Energy Generator | Reiki Crystal Pencil for Meditation, Aura Cleansing & Spiritual Practices | Home Decor & Gift |	Elevate your spiritual practice with this Natural Healing Crystal Pencil, a powerful tool designed for energy work, chakra balancing, and meditation. Each pencil wand is handcrafted from genuine crystal and polished to perfection, featuring a pointed tip that helps direct and amplify energy flow.	0606FN2EF04	4-5-IN-MALCHITE-PENCIL-BR	299	10	2025-06-06 17:48:29 IST		y	1			11				B0FC6S57PN						B0FC6S57PN			0	DEFAULT	313.0													Template								358.0
BRONGS Crystal Rose Quartz Pencil |Height - 4 to 5 Inch| Chakra Balancing Energy Generator | Reiki Crystal Pencil for Meditation, Aura Cleansing & Spiritual Practices | Home Decor & Gift |	Elevate your spiritual practice with this Natural Healing Crystal Pencil, a powerful tool designed for energy work, chakra balancing, and meditation. Each pencil wand is handcrafted from genuine crystal and polished to perfection, featuring a pointed tip that helps direct and amplify energy flow.	0606FN9E1AD	4-5-IN-ROSE-QUARTZ-PENCIL-BR	499	9	2025-06-06 17:48:34 IST		y	1			11				B0FC6VC1L9						B0FC6VC1L9			0	DEFAULT	517.0													Template								598.0
